"id","rented_at","rental_station_id","returned_at","return_station_id","duration_min","distance_m","birth_year","gender","bike_type"
6943,"2025-12-15 00:43:38",590,"2025-12-15 00:51:44",3501,8,1195.37,2002,M,일반자전거
6944,"2025-12-15 00:53:11",500,"2025-12-15 00:55:55",592,2,664.69,2000,M,일반자전거
6945,"2025-12-15 00:53:43",3569,"2025-12-15 00:59:07",505,5,909.76,1987,F,일반자전거
6946,"2025-12-15 00:53:08",3865,"2025-12-15 01:05:56",592,12,1121.09,2003,F,일반자전거
6947,"2025-12-15 00:01:06",590,"2025-12-15 01:10:00",590,68,2764.74,1997,,일반자전거
6948,"2025-12-15 00:38:35",3569,"2025-12-15 01:10:10",1022,31,6000.0,1997,M,일반자전거
6949,"2025-12-15 00:33:47",3569,"2025-12-15 01:26:37",3571,52,4659.66,1996,,일반자전거
6950,"2025-12-15 01:21:03",590,"2025-12-15 01:27:00",3571,5,1070.66,2000,M,일반자전거
6951,"2025-12-15 01:11:35",590,"2025-12-15 01:27:13",3587,15,2216.41,,,일반자전거
6952,"2025-12-15 01:32:38",3569,"2025-12-15 01:35:07",3504,2,521.92,2002,M,일반자전거
6953,"2025-12-15 01:38:19",3881,"2025-12-15 01:46:01",3569,7,975.52,,,일반자전거
6954,"2025-12-15 01:23:55",592,"2025-12-15 01:47:16",514,23,1693.64,2002,M,일반자전거
6955,"2025-12-15 01:37:41",574,"2025-12-15 01:49:16",590,11,2450.0,,,일반자전거
6956,"2025-12-15 01:42:12",3571,"2025-12-15 01:59:52",592,17,1392.8,1999,,일반자전거
6957,"2025-12-15 02:05:57",3582,"2025-12-15 02:13:29",3900,7,1358.27,1998,M,일반자전거
6958,"2025-12-15 02:15:36",3569,"2025-12-15 02:20:33",3501,4,926.55,2002,M,일반자전거
6959,"2025-12-15 02:20:39",592,"2025-12-15 02:24:25",500,3,483.17,2002,M,일반자전거
6960,"2025-12-15 02:20:54",592,"2025-12-15 02:24:31",500,3,708.52,2002,M,일반자전거
6961,"2025-12-15 02:21:22",4373,"2025-12-15 02:46:05",3860,24,3329.0,,,일반자전거
6962,"2025-12-15 02:28:31",4399,"2025-12-15 02:55:18",3860,26,2410.0,2005,M,일반자전거
6963,"2025-12-15 02:55:38",3523,"2025-12-15 03:02:38",3579,7,1411.06,2003,F,일반자전거
6964,"2025-12-15 03:00:52",500,"2025-12-15 03:04:47",592,3,749.14,,,일반자전거
6965,"2025-12-15 03:01:22",590,"2025-12-15 03:07:42",3501,6,1200.0,1999,M,일반자전거
6966,"2025-12-15 03:05:07",3569,"2025-12-15 03:09:58",3865,4,571.87,,F,일반자전거
6967,"2025-12-15 03:10:54",590,"2025-12-15 03:17:41",500,6,856.63,,,일반자전거
6968,"2025-12-15 03:13:42",590,"2025-12-15 03:17:51",500,4,820.0,,,일반자전거
6969,"2025-12-15 03:18:50",3569,"2025-12-15 03:21:26",3504,2,430.0,1999,F,일반자전거
6970,"2025-12-15 04:10:29",592,"2025-12-15 04:13:08",590,2,428.84,2001,,일반자전거
6971,"2025-12-15 04:19:29",3569,"2025-12-15 04:30:19",551,10,2090.72,1985,,일반자전거
6972,"2025-12-15 05:10:30",3890,"2025-12-15 05:15:38",3900,5,493.5,1997,M,일반자전거
6973,"2025-12-15 05:10:08",3569,"2025-12-15 05:22:49",551,12,1144.75,2000,M,일반자전거
6974,"2025-12-15 05:26:59",3900,"2025-12-15 05:30:19",591,3,208.47,2000,M,일반자전거
6975,"2025-12-15 05:31:00",3579,"2025-12-15 05:36:42",3569,5,1089.66,1997,M,일반자전거
6976,"2025-12-15 05:43:26",3536,"2025-12-15 05:53:32",590,10,1467.0,2000,M,일반자전거
6977,"2025-12-15 05:56:34",3579,"2025-12-15 06:01:40",3860,5,649.26,2003,F,일반자전거
6978,"2025-12-15 06:03:41",3569,"2025-12-15 06:20:24",1231,16,3677.71,1996,M,일반자전거
6979,"2025-12-15 06:22:21",3881,"2025-12-15 06:27:14",3569,4,1040.42,1994,M,일반자전거
6980,"2025-12-15 06:26:31",3569,"2025-12-15 06:31:26",3900,4,713.58,1970,M,일반자전거
6981,"2025-12-15 06:30:55",505,"2025-12-15 06:36:09",3569,5,1011.61,1969,,일반자전거
6982,"2025-12-15 06:47:30",3504,"2025-12-15 06:50:19",3569,2,505.12,1977,M,일반자전거
6983,"2025-12-15 06:49:26",3569,"2025-12-15 06:56:32",3523,7,812.82,2001,F,일반자전거
6984,"2025-12-15 06:55:13",590,"2025-12-15 06:59:37",3523,4,767.31,,,일반자전거
6985,"2025-12-15 06:47:22",3587,"2025-12-15 07:01:56",590,14,2378.74,2006,M,일반자전거
6986,"2025-12-15 07:08:59",3569,"2025-12-15 07:13:22",3900,4,800.38,1997,,일반자전거
6987,"2025-12-15 07:17:25",3507,"2025-12-15 07:21:49",591,4,509.91,1976,,일반자전거
6988,"2025-12-15 07:25:49",3569,"2025-12-15 07:30:20",592,4,677.78,2004,F,일반자전거
6989,"2025-12-15 07:35:37",3504,"2025-12-15 07:37:31",3569,1,0.0,1966,M,일반자전거
6990,"2025-12-15 07:38:03",505,"2025-12-15 07:42:05",3569,4,375.11,1987,,일반자전거
6991,"2025-12-15 07:32:13",3860,"2025-12-15 07:44:46",508,12,1821.13,1994,F,일반자전거
6992,"2025-12-15 07:42:48",3860,"2025-12-15 07:46:19",3900,3,726.18,1998,,일반자전거
6993,"2025-12-15 07:41:55",3860,"2025-12-15 07:48:02",3501,6,1248.38,,,일반자전거
6994,"2025-12-15 07:38:55",3860,"2025-12-15 07:48:42",514,9,1361.95,,,일반자전거
6995,"2025-12-15 07:44:48",3569,"2025-12-15 07:49:08",3523,4,671.73,,,일반자전거
6996,"2025-12-15 07:45:05",500,"2025-12-15 07:49:40",592,4,670.08,2004,F,일반자전거
6997,"2025-12-15 07:27:53",3571,"2025-12-15 07:50:32",590,22,1060.0,2000,M,일반자전거
6998,"2025-12-15 07:36:05",3899,"2025-12-15 07:53:31",3569,17,1804.01,1996,F,일반자전거
6999,"2025-12-15 07:51:14",505,"2025-12-15 07:55:35",3569,4,909.76,,M,일반자전거
7000,"2025-12-15 07:52:17",3534,"2025-12-15 07:55:54",590,3,199.37,,,일반자전거
7001,"2025-12-15 07:52:24",3566,"2025-12-15 07:55:56",3569,3,770.0,1991,M,일반자전거
7002,"2025-12-15 07:54:05",3536,"2025-12-15 08:00:33",3569,6,1131.44,1996,M,일반자전거
7003,"2025-12-15 07:51:19",3509,"2025-12-15 08:01:20",3900,10,1534.43,2008,M,일반자전거
7004,"2025-12-15 07:59:52",3566,"2025-12-15 08:02:52",3569,3,595.9,1995,,일반자전거
7005,"2025-12-15 07:55:23",3509,"2025-12-15 08:03:10",3900,7,1633.43,2008,M,일반자전거
7006,"2025-12-15 07:27:09",1450,"2025-12-15 08:03:36",590,36,10362.02,1976,,일반자전거
7007,"2025-12-15 07:57:41",3536,"2025-12-15 08:05:25",590,7,1316.83,,,일반자전거
7008,"2025-12-15 07:54:45",585,"2025-12-15 08:07:11",3900,12,2146.09,,,일반자전거
7009,"2025-12-15 08:09:45",3504,"2025-12-15 08:12:07",3569,2,0.0,1991,M,일반자전거
7010,"2025-12-15 08:09:56",590,"2025-12-15 08:12:43",592,2,0.0,,,일반자전거
7011,"2025-12-15 08:09:49",3533,"2025-12-15 08:13:51",592,4,690.24,1999,M,일반자전거
7012,"2025-12-15 08:04:58",3518,"2025-12-15 08:15:21",592,10,532.95,2002,M,일반자전거
7013,"2025-12-15 08:14:12",591,"2025-12-15 08:15:23",592,1,0.0,1999,,일반자전거
7014,"2025-12-15 08:06:27",590,"2025-12-15 08:15:51",3864,9,1430.57,1998,F,일반자전거
7015,"2025-12-15 08:05:08",502,"2025-12-15 08:16:14",592,11,1664.76,,,일반자전거
7016,"2025-12-15 08:11:00",3501,"2025-12-15 08:16:59",590,5,990.0,2000,M,일반자전거
7017,"2025-12-15 08:09:50",3500,"2025-12-15 08:18:22",592,8,1879.43,2005,M,일반자전거
7018,"2025-12-15 08:18:22",3504,"2025-12-15 08:21:53",3569,3,438.55,1974,,일반자전거
7019,"2025-12-15 08:16:23",590,"2025-12-15 08:22:11",3523,5,88.17,,,일반자전거
7020,"2025-12-15 08:16:00",574,"2025-12-15 08:24:09",591,8,2059.16,2002,M,일반자전거
7021,"2025-12-15 08:22:14",3569,"2025-12-15 08:25:24",592,3,527.17,2000,M,일반자전거
7022,"2025-12-15 08:20:42",505,"2025-12-15 08:25:45",590,5,918.14,,,일반자전거
7023,"2025-12-15 08:22:20",505,"2025-12-15 08:25:46",3569,3,909.76,1990,M,일반자전거
7024,"2025-12-15 08:21:04",573,"2025-12-15 08:26:48",592,5,884.99,,,일반자전거
7025,"2025-12-15 07:24:21",3900,"2025-12-15 08:27:23",3900,63,1737.52,,,일반자전거
7026,"2025-12-15 08:23:47",3569,"2025-12-15 08:27:37",592,3,527.17,,,일반자전거
7027,"2025-12-15 08:24:37",3566,"2025-12-15 08:27:45",3569,3,699.4,1991,M,일반자전거
7028,"2025-12-15 08:26:11",3504,"2025-12-15 08:28:59",3569,2,0.0,1999,F,일반자전거
7029,"2025-12-15 08:28:59",3569,"2025-12-15 08:32:40",592,3,527.17,2000,,일반자전거
7030,"2025-12-15 08:26:14",590,"2025-12-15 08:33:44",3571,7,875.81,1981,F,일반자전거
7031,"2025-12-15 08:28:52",3507,"2025-12-15 08:35:25",3569,6,1186.32,1999,M,일반자전거
7032,"2025-12-15 08:29:02",3507,"2025-12-15 08:35:33",3569,6,1252.88,,,일반자전거
7033,"2025-12-15 08:30:48",3501,"2025-12-15 08:36:58",3569,6,931.11,1995,F,일반자전거
7034,"2025-12-15 08:36:36",592,"2025-12-15 08:38:50",590,2,495.4,2000,M,일반자전거
7035,"2025-12-15 08:27:02",560,"2025-12-15 08:39:06",592,12,1930.0,,,일반자전거
7036,"2025-12-15 08:36:32",3860,"2025-12-15 08:39:27",3900,2,0.0,2000,,일반자전거
7037,"2025-12-15 08:30:18",3570,"2025-12-15 08:39:57",592,9,1162.61,2003,F,일반자전거
7038,"2025-12-15 08:35:54",3569,"2025-12-15 08:42:37",592,6,605.78,2001,F,일반자전거
7039,"2025-12-15 08:38:43",3573,"2025-12-15 08:43:03",592,4,1123.59,2002,M,일반자전거
7040,"2025-12-15 08:40:18",592,"2025-12-15 08:43:09",592,2,0.0,,,일반자전거
7041,"2025-12-15 08:42:08",3860,"2025-12-15 08:44:19",592,2,500.0,2000,,일반자전거
7042,"2025-12-15 08:41:20",3569,"2025-12-15 08:44:41",592,3,527.17,1998,M,일반자전거
7043,"2025-12-15 08:42:51",3860,"2025-12-15 08:44:53",592,2,567.43,,,일반자전거
7044,"2025-12-15 08:41:45",3504,"2025-12-15 08:45:07",3569,3,406.42,1999,F,일반자전거
7045,"2025-12-15 08:43:11",3569,"2025-12-15 08:46:31",3566,3,793.28,1995,,일반자전거
7046,"2025-12-15 08:37:31",3865,"2025-12-15 08:46:56",3900,9,1104.75,1999,M,일반자전거
7047,"2025-12-15 08:40:26",3529,"2025-12-15 08:47:14",590,6,1107.3,,M,일반자전거
7048,"2025-12-15 08:42:21",3569,"2025-12-15 08:48:27",505,6,999.72,1999,,일반자전거
7049,"2025-12-15 08:45:05",3569,"2025-12-15 08:49:09",592,4,527.17,2001,,일반자전거
7050,"2025-12-15 08:35:27",3586,"2025-12-15 08:49:17",3900,13,2820.0,1995,F,일반자전거
7051,"2025-12-15 08:42:02",3881,"2025-12-15 08:49:52",590,7,798.09,2003,F,일반자전거
7052,"2025-12-15 08:45:18",3569,"2025-12-15 08:49:54",3900,4,620.68,1972,M,일반자전거
7053,"2025-12-15 08:42:34",3582,"2025-12-15 08:50:37",590,8,975.5,,M,일반자전거
7054,"2025-12-15 08:37:45",3569,"2025-12-15 08:50:58",3548,13,2481.88,1995,F,일반자전거
7055,"2025-12-15 08:36:25",585,"2025-12-15 08:51:01",590,14,1760.26,,,일반자전거
7056,"2025-12-15 08:34:25",3569,"2025-12-15 08:51:17",4373,16,2397.48,1977,M,일반자전거
7057,"2025-12-15 08:50:11",500,"2025-12-15 08:51:18",3860,1,160.0,,,새싹자전거
7058,"2025-12-15 08:48:16",3569,"2025-12-15 08:51:28",592,3,521.91,2002,F,일반자전거
7059,"2025-12-15 08:48:58",592,"2025-12-15 08:51:38",590,2,505.11,2001,M,일반자전거
7060,"2025-12-15 08:52:07",590,"2025-12-15 08:54:00",592,1,438.54,,M,일반자전거
7061,"2025-12-15 08:51:52",3860,"2025-12-15 08:54:06",592,2,490.0,,,일반자전거
7062,"2025-12-15 08:50:18",3566,"2025-12-15 08:54:20",590,4,775.11,2001,F,일반자전거
7063,"2025-12-15 08:51:01",3569,"2025-12-15 08:54:21",592,3,720.14,2000,M,일반자전거
7064,"2025-12-15 08:38:56",3860,"2025-12-15 08:54:26",4370,15,2888.98,1994,,일반자전거
7065,"2025-12-15 08:46:43",3569,"2025-12-15 08:54:46",3881,8,1231.52,1997,M,일반자전거
7066,"2025-12-15 08:51:28",3569,"2025-12-15 08:55:09",592,3,428.84,1996,,일반자전거
7067,"2025-12-15 08:47:26",3571,"2025-12-15 08:55:43",3523,8,1431.62,2003,M,일반자전거
7068,"2025-12-15 08:48:26",3501,"2025-12-15 08:56:42",590,8,1438.32,,,일반자전거
7069,"2025-12-15 08:49:34",546,"2025-12-15 08:58:53",590,9,1483.76,2002,,일반자전거
7070,"2025-12-15 08:48:04",3509,"2025-12-15 08:59:05",592,11,1437.19,,,일반자전거
7071,"2025-12-15 08:44:51",3523,"2025-12-15 08:59:44",3523,14,812.81,2004,M,일반자전거
7072,"2025-12-15 08:59:08",590,"2025-12-15 09:01:45",592,2,208.47,,,일반자전거
7073,"2025-12-15 09:01:06",3860,"2025-12-15 09:03:16",591,2,510.0,2002,M,일반자전거
7074,"2025-12-15 08:53:54",573,"2025-12-15 09:03:43",591,9,1122.74,1980,F,일반자전거
7075,"2025-12-15 07:48:09",4897,"2025-12-15 09:03:47",3523,75,5842.54,1978,M,일반자전거
7076,"2025-12-15 08:55:38",3501,"2025-12-15 09:06:41",3523,11,1689.9,2002,M,일반자전거
7077,"2025-12-15 08:46:15",592,"2025-12-15 09:10:35",4452,24,3965.98,,,일반자전거
7078,"2025-12-15 09:06:18",3860,"2025-12-15 09:11:25",3588,5,1050.0,,,새싹자전거
7079,"2025-12-15 08:41:49",3569,"2025-12-15 09:13:12",3504,31,2850.0,,F,일반자전거
7080,"2025-12-15 08:59:50",3509,"2025-12-15 09:14:30",3523,14,1525.28,2007,M,일반자전거
7081,"2025-12-15 09:11:16",3569,"2025-12-15 09:17:11",3900,5,736.61,,,새싹자전거
7082,"2025-12-15 09:13:37",3575,"2025-12-15 09:18:48",3569,5,1078.18,1986,M,일반자전거
7083,"2025-12-15 09:16:36",3569,"2025-12-15 09:20:12",592,3,527.17,2000,,일반자전거
7084,"2025-12-15 09:17:10",3569,"2025-12-15 09:20:32",592,3,527.17,1999,M,일반자전거
7085,"2025-12-15 09:19:42",592,"2025-12-15 09:22:10",590,2,416.94,2003,M,일반자전거
7086,"2025-12-15 09:19:37",592,"2025-12-15 09:22:53",3569,3,668.06,1998,,일반자전거
7087,"2025-12-15 09:19:27",3569,"2025-12-15 09:23:22",592,3,505.11,,F,일반자전거
7088,"2025-12-15 09:19:41",500,"2025-12-15 09:23:36",592,3,760.0,2002,M,새싹자전거
7089,"2025-12-15 09:16:44",3523,"2025-12-15 09:25:28",3509,8,1542.11,,,일반자전거
7090,"2025-12-15 09:18:13",3900,"2025-12-15 09:25:38",571,7,1099.61,2008,M,일반자전거
7091,"2025-12-15 09:17:31",3523,"2025-12-15 09:27:08",3508,9,1277.58,,,일반자전거
7092,"2025-12-15 09:27:41",516,"2025-12-15 09:35:58",590,8,1080.0,2000,F,일반자전거
7093,"2025-12-15 09:31:15",3865,"2025-12-15 09:37:39",590,6,810.59,,F,일반자전거
7094,"2025-12-15 09:34:10",3569,"2025-12-15 09:38:08",3900,3,756.8,2001,M,일반자전거
7095,"2025-12-15 09:35:52",3569,"2025-12-15 09:39:13",592,3,634.2,,,일반자전거
7096,"2025-12-15 09:30:42",3579,"2025-12-15 09:39:21",3900,8,1593.65,,,일반자전거
7097,"2025-12-15 08:52:22",1641,"2025-12-15 09:40:07",592,47,9879.32,1967,M,일반자전거
7098,"2025-12-15 09:25:17",3900,"2025-12-15 09:40:43",585,15,2040.68,,,일반자전거
7099,"2025-12-15 09:37:26",3569,"2025-12-15 09:41:21",592,3,584.17,,,일반자전거
7100,"2025-12-15 09:37:17",3504,"2025-12-15 09:41:31",3569,4,176.34,1971,F,일반자전거
7101,"2025-12-15 09:37:14",3569,"2025-12-15 09:42:03",3575,4,958.69,1979,M,일반자전거
7102,"2025-12-15 09:40:44",3504,"2025-12-15 09:43:20",3569,2,440.0,1993,F,일반자전거
7103,"2025-12-15 09:32:55",3571,"2025-12-15 09:43:55",3900,11,1672.53,1999,M,일반자전거
7104,"2025-12-15 09:32:51",3571,"2025-12-15 09:43:59",3900,11,1660.63,2000,M,일반자전거
7105,"2025-12-15 09:39:00",3507,"2025-12-15 09:44:48",590,5,938.6,2003,F,일반자전거
7106,"2025-12-15 09:46:33",590,"2025-12-15 09:50:55",3900,4,690.23,1998,F,일반자전거
7107,"2025-12-15 09:45:29",3569,"2025-12-15 09:53:04",3900,7,980.0,1999,,일반자전거
7108,"2025-12-15 09:43:55",3569,"2025-12-15 09:53:14",4383,9,1402.74,1993,F,일반자전거
7109,"2025-12-15 09:51:30",592,"2025-12-15 09:53:22",3900,1,230.08,,F,일반자전거
7110,"2025-12-15 09:41:59",542,"2025-12-15 09:55:35",3523,13,1843.48,2002,M,일반자전거
7111,"2025-12-15 09:53:31",590,"2025-12-15 09:56:44",592,3,327.4,2001,M,일반자전거
7112,"2025-12-15 09:52:29",3569,"2025-12-15 09:56:49",3900,4,371.99,1998,,일반자전거
7113,"2025-12-15 09:51:41",3853,"2025-12-15 09:57:19",3900,5,873.46,,,일반자전거
7114,"2025-12-15 09:54:59",3569,"2025-12-15 09:58:15",591,3,425.72,2004,M,일반자전거
7115,"2025-12-15 09:56:51",3569,"2025-12-15 09:59:40",591,2,141.91,1993,,일반자전거
7116,"2025-12-15 09:02:17",500,"2025-12-15 10:03:13",592,60,1109.13,2000,F,일반자전거
7117,"2025-12-15 10:00:59",3533,"2025-12-15 10:06:13",3900,5,375.7,,M,일반자전거
7118,"2025-12-15 08:08:57",3570,"2025-12-15 10:06:32",3569,117,2363.15,1998,M,일반자전거
7119,"2025-12-15 08:57:05",591,"2025-12-15 10:09:38",592,72,774.42,2003,M,일반자전거
7120,"2025-12-15 10:04:42",590,"2025-12-15 10:10:55",3566,6,770.0,2001,F,일반자전거
7121,"2025-12-15 10:07:28",3569,"2025-12-15 10:12:02",3900,4,735.19,2004,F,일반자전거
7122,"2025-12-15 10:07:49",3853,"2025-12-15 10:12:30",3900,4,944.94,,,일반자전거
7123,"2025-12-15 10:10:37",3569,"2025-12-15 10:13:34",592,2,222.48,2002,M,일반자전거
7124,"2025-12-15 10:09:57",3569,"2025-12-15 10:13:37",592,3,634.2,2001,M,일반자전거
7125,"2025-12-15 10:10:38",3523,"2025-12-15 10:14:00",3569,3,671.73,1999,M,일반자전거
7126,"2025-12-15 09:02:56",592,"2025-12-15 10:14:01",592,71,1953.08,2003,F,일반자전거
7127,"2025-12-15 10:07:37",3569,"2025-12-15 10:14:09",514,6,892.1,1998,M,일반자전거
7128,"2025-12-15 10:04:40",590,"2025-12-15 10:14:09",592,9,1281.29,2002,F,일반자전거
7129,"2025-12-15 10:06:49",3575,"2025-12-15 10:14:21",3569,7,936.27,1964,M,일반자전거
7130,"2025-12-15 10:06:45",3575,"2025-12-15 10:14:22",3569,7,1060.0,1966,,일반자전거
7131,"2025-12-15 10:11:04",3569,"2025-12-15 10:14:50",3900,3,621.42,1998,M,일반자전거
7132,"2025-12-15 10:10:30",3569,"2025-12-15 10:15:28",3523,4,910.0,2002,,일반자전거
7133,"2025-12-15 10:09:56",3569,"2025-12-15 10:15:51",3900,5,759.09,,,일반자전거
7134,"2025-12-15 10:08:59",3865,"2025-12-15 10:17:51",3900,8,1340.0,,,일반자전거
7135,"2025-12-15 10:11:05",501,"2025-12-15 10:18:16",3900,7,882.27,2000,M,일반자전거
7136,"2025-12-15 10:14:18",3569,"2025-12-15 10:19:35",592,5,673.96,1901,,일반자전거
7137,"2025-12-15 10:15:05",3581,"2025-12-15 10:19:43",3523,4,868.61,,,일반자전거
7138,"2025-12-15 10:14:44",592,"2025-12-15 10:20:33",505,5,881.32,2003,M,일반자전거
7139,"2025-12-15 10:15:27",3501,"2025-12-15 10:22:08",3569,6,1189.37,1976,,일반자전거
7140,"2025-12-15 10:17:01",590,"2025-12-15 10:22:12",500,5,731.56,,,일반자전거
7141,"2025-12-15 10:17:47",3569,"2025-12-15 10:22:25",592,4,680.0,2001,M,일반자전거
7142,"2025-12-15 10:19:39",3569,"2025-12-15 10:22:27",592,2,570.75,2002,M,일반자전거
7143,"2025-12-15 10:17:18",590,"2025-12-15 10:22:28",3900,5,743.97,,F,일반자전거
7144,"2025-12-15 10:14:23",540,"2025-12-15 10:23:44",592,9,1446.26,2003,F,일반자전거
7145,"2025-12-15 10:19:01",3575,"2025-12-15 10:24:28",591,5,1316.84,2002,M,일반자전거
7146,"2025-12-15 10:21:40",3569,"2025-12-15 10:25:16",592,3,517.01,2002,M,일반자전거
7147,"2025-12-15 10:22:56",3569,"2025-12-15 10:25:59",592,3,469.31,,,일반자전거
7148,"2025-12-15 10:24:27",590,"2025-12-15 10:26:44",592,2,208.47,2002,M,일반자전거
7149,"2025-12-15 10:23:06",3569,"2025-12-15 10:26:48",3900,3,715.77,2000,,일반자전거
7150,"2025-12-15 10:23:36",3569,"2025-12-15 10:26:51",592,3,527.17,,,일반자전거
7151,"2025-12-15 10:16:25",590,"2025-12-15 10:26:52",3501,10,1191.39,,,일반자전거
7152,"2025-12-15 10:22:41",500,"2025-12-15 10:27:08",592,4,840.0,,,일반자전거
7153,"2025-12-15 10:26:20",3523,"2025-12-15 10:31:43",3569,5,965.27,2001,F,일반자전거
7154,"2025-12-15 10:26:38",3900,"2025-12-15 10:33:48",584,7,970.72,,,일반자전거
7155,"2025-12-15 10:31:32",590,"2025-12-15 10:35:55",3900,4,460.15,1959,M,일반자전거
7156,"2025-12-15 10:23:54",3900,"2025-12-15 10:35:58",3516,12,2173.81,2007,,일반자전거
7157,"2025-12-15 10:38:01",500,"2025-12-15 10:42:04",592,4,641.73,,,일반자전거
7158,"2025-12-15 10:22:28",592,"2025-12-15 10:43:11",592,20,1104.3,,F,일반자전거
7159,"2025-12-15 10:23:19",592,"2025-12-15 10:44:17",3508,20,760.45,1996,,일반자전거
7160,"2025-12-15 10:48:27",3569,"2025-12-15 10:51:33",592,3,580.46,,,일반자전거
7161,"2025-12-15 10:52:08",3569,"2025-12-15 10:56:00",592,3,624.04,2000,M,일반자전거
7162,"2025-12-15 10:52:06",3501,"2025-12-15 10:57:59",3569,5,1260.15,,,일반자전거
7163,"2025-12-15 10:47:50",3508,"2025-12-15 10:58:08",3900,10,1389.92,1997,,일반자전거
7164,"2025-12-15 10:55:07",591,"2025-12-15 11:00:26",573,5,1034.57,,M,일반자전거
7165,"2025-12-15 10:56:47",3569,"2025-12-15 11:01:13",592,4,691.65,,,일반자전거
7166,"2025-12-15 10:55:29",3569,"2025-12-15 11:05:20",4377,9,1196.51,,,일반자전거
7167,"2025-12-15 11:00:14",3860,"2025-12-15 11:09:43",3509,9,1010.0,1993,,일반자전거
7168,"2025-12-15 10:52:48",3853,"2025-12-15 11:10:27",592,17,1318.24,2001,M,일반자전거
7169,"2025-12-15 11:08:54",3900,"2025-12-15 11:16:01",3566,7,563.67,2000,M,일반자전거
7170,"2025-12-15 10:25:31",592,"2025-12-15 11:16:22",3569,50,2930.75,,,일반자전거
7171,"2025-12-15 11:07:38",4382,"2025-12-15 11:17:00",592,9,1272.09,2003,F,일반자전거
7172,"2025-12-15 11:15:16",3860,"2025-12-15 11:17:33",592,2,572.81,2001,M,일반자전거
7173,"2025-12-15 11:13:46",3900,"2025-12-15 11:18:36",3860,4,699.71,1989,F,일반자전거
7174,"2025-12-15 10:45:03",3508,"2025-12-15 11:20:04",3860,35,2019.44,1996,,일반자전거
7175,"2025-12-15 11:16:50",592,"2025-12-15 11:21:08",500,4,648.11,,,일반자전거
7176,"2025-12-15 11:17:00",592,"2025-12-15 11:21:10",500,4,677.81,,,일반자전거
7177,"2025-12-15 11:19:17",3900,"2025-12-15 11:22:17",3569,3,428.84,1998,M,일반자전거
7178,"2025-12-15 11:23:23",3569,"2025-12-15 11:26:35",592,3,447.7,2005,M,일반자전거
7179,"2025-12-15 11:17:44",3509,"2025-12-15 11:26:44",3860,9,1009.9,1995,M,일반자전거
7180,"2025-12-15 10:03:59",591,"2025-12-15 11:27:17",1246,83,11586.56,2005,M,일반자전거
7181,"2025-12-15 11:25:14",500,"2025-12-15 11:28:18",592,3,743.75,2005,M,일반자전거
7182,"2025-12-15 11:22:29",3523,"2025-12-15 11:29:07",3890,6,705.57,2001,M,일반자전거
7183,"2025-12-15 11:21:32",4382,"2025-12-15 11:30:13",592,8,1448.32,2002,F,일반자전거
